# Constructed from biom file
#OTU ID	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149
0	24.0	75.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	24.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	29.0	35.0	0.0	9.0	0.0	1.0	0.0	1.0	4.0	3.0	1.0	0.0	2.0	1.0	79.0	0.0	49.0	0.0	0.0	1.0	86.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	1.0	0.0	1.0	0.0	6.0	1.0	2.0	0.0	40.0	57.0	59.0	0.0	0.0	0.0	14.0	0.0	18.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	6.0	13.0	18.0	4.0	0.0	45.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	6.0	4.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	649.0	344.0	7.0	72.0	32.0	0.0	0.0	4.0	0.0	3.0	11.0	0.0	0.0	0.0
1	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	6.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	30.0	0.0	0.0	35.0	39.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	10.0	5.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	196.0	2.0	4.0	4.0	7.0	0.0	2.0	0.0	0.0	0.0	892.0	0.0	471.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	43.0	1.0	1.0	2.0	1.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	59.0	0.0	30.0	0.0	0.0	2.0	8.0	0.0	8.0	0.0	2.0	0.0	5.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
2	5.0	6.0	4.0	7.0	4.0	8.0	0.0	0.0	0.0	2.0	0.0	24.0	27.0	35.0	1.0	1.0	0.0	6.0	16.0	23.0	0.0	1.0	8.0	11.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	2.0	1.0	0.0	0.0	38.0	0.0	0.0	1.0	5.0	0.0	1.0	7.0	4.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	5.0	15.0	17.0	20.0	0.0	0.0	34.0	0.0	6.0	4.0	0.0	0.0	103.0	0.0	181.0	109.0	0.0	0.0	1.0	0.0	53.0	30.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	1.0	0.0	6.0	0.0	13.0	10.0	0.0	593.0	352.0	0.0	4.0	2.0	0.0	0.0	28.0	3.0	0.0	8.0	0.0	0.0	1.0	1.0	0.0	1.0
3	210.0	248.0	4.0	3.0	0.0	0.0	0.0	9.0	0.0	1.0	2.0	0.0	1.0	1.0	89.0	100.0	1.0	0.0	33.0	15.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	4.0	8.0	54.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	7.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	16.0	0.0	30.0	16.0	0.0	23.0	11.0	0.0	0.0	17.0	0.0	0.0	2.0	0.0	0.0	1.0	14.0	0.0	4.0	0.0	0.0	2.0	10.0	0.0	5.0	0.0	390.0	194.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	33.0	1.0	27.0	1.0	0.0	2.0	8.0	0.0	19.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	66.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0	3.0	2.0
4	39.0	40.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	5.0	5.0	0.0	253.0	150.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	50.0	14.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	129.0	1.0	0.0	27.0	0.0	10.0	3.0	0.0	22.0	15.0	0.0	0.0	0.0	214.0	0.0	144.0	0.0	0.0	1.0	0.0	6.0	4.0	0.0	359.0	228.0	0.0	1.0	0.0	7.0	0.0	52.0	4.0	1.0	5.0	1.0	0.0	1.0	2.0	0.0	2.0	6.0	2.0	5.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	3.0	2.0
5	0.0	76.0	0.0	0.0	2.0	0.0	0.0	163.0	2.0	67.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	118.0	0.0	1.0	0.0	49.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	69.0	1.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	7.0	0.0	33.0	0.0	26.0	5.0	13.0	10.0	19.0	9.0	11.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	15.0	24.0	3.0	22.0	11.0	8.0	1.0	6.0	0.0	0.0	0.0	151.0	0.0	73.0	0.0	0.0	180.0	0.0	1.0	2.0	0.0	0.0	0.0	38.0	1.0	21.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	35.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	241.0	133.0	0.0	6.0	3.0	1.0	0.0	2.0	2.0	0.0	11.0	30.0	0.0	8.0	0.0	0.0	4.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	0.0	197.0	0.0	1.0	5.0
6	8.0	15.0	0.0	1.0	2.0	3.0	0.0	6.0	1.0	0.0	0.0	1.0	3.0	7.0	6.0	8.0	19.0	16.0	0.0	0.0	0.0	1.0	3.0	6.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	5.0	0.0	103.0	29.0	43.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	487.0	589.0	0.0	44.0	1.0	2.0	15.0	20.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	3.0	2.0	3.0	5.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	84.0	5.0	51.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	14.0	19.0	18.0	37.0	52.0	1.0	27.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	6.0	18.0	0.0	0.0	1.0	0.0	51.0	44.0	0.0	1.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	2.0	2.0
7	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	5.0	0.0	2.0	1.0	1.0	18.0	17.0	0.0	0.0	3.0	1.0	0.0	24.0	2.0	201.0	4.0	5.0	0.0	1.0	24.0	15.0	14.0	9.0	8.0	12.0	0.0	0.0	2.0	1.0	0.0	1.0	9.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	1.0	0.0	7.0	27.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	47.0	1.0	35.0	0.0	0.0	0.0	1.0	7.0	9.0	2.0	27.0	10.0	0.0	93.0	37.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	12.0	10.0	0.0	17.0	272.0	0.0	2.0	66.0	0.0	0.0	0.0	0.0	30.0	20.0	0.0	133.0	91.0	0.0	6.0	3.0	0.0	0.0	9.0	0.0	54.0	35.0	0.0	313.0	152.0	0.0	1.0	4.0	0.0	6.0	4.0	0.0	0.0	1.0
8	0.0	84.0	0.0	5.0	0.0	0.0	1.0	7.0	0.0	4.0	1.0	12.0	11.0	16.0	408.0	429.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	47.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	3.0	5.0	8.0	2.0	1.0	0.0	2.0	0.0	0.0	9.0	13.0	0.0	1.0	0.0	1.0	0.0	5.0	50.0	60.0	0.0	1.0	0.0	0.0	0.0	7.0	6.0	3.0	0.0	0.0	0.0	10.0	13.0	0.0	0.0	3.0	0.0	26.0	10.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	7.0	4.0	2.0	28.0	18.0	61.0	29.0	55.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	3.0	29.0	2.0	17.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	58.0	184.0	24.0	116.0	2.0	0.0	2.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	9.0	7.0
9	1.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	13.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	4.0	5.0	0.0	1.0	5.0	11.0	0.0	1.0	17.0	19.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	28.0	22.0	0.0	3.0	0.0	1532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	42.0	3.0	7.0	2.0	2.0	0.0	1.0	5.0	0.0	4.0	0.0	24.0	17.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	8.0	11.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	42.0	0.0	0.0	0.0	0.0	2.0	1.0	16.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	15.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	3.0	0.0	0.0	0.0
